SightingFID,Date,SurveyNum,Sighting,SurveyType,Effort,StartTime,EndTime,StartLat,StartLon,HumanInteraction,SightingGroup,SightingNotes,#Boats,#Lines,#CrabPots,Categories Defined?
41580,09-Jul-12,7365,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:05,10:13,27.43818,-82.69178,X,"FB79,F175,SCS1,C798,F247","Captain Kathy on edge of sighting, waiting for us to leave. Moved closer to dolphins after we left = X (possible interaction).",-999,-999,-999,0
41581,09-Jul-12,7365,23,Photo-id (Pop Mon),Photo-id (Pop Mon),10:27,10:42,27.4655,-82.70197,0,"GRPE,CL-4965",Associated organisms: royal tern and frigate,-999,-999,-999,0
41582,09-Jul-12,7365,24,Photo-id (Pop Mon),Photo-id (Pop Mon),10:52,10:56,27.48389,-82.71156,0,"LIZD,STEW,STE2",No Comments,-999,-999,-999,0
41583,09-Jul-12,7365,25,Photo-id (Pop Mon),Photo-id (Pop Mon),11:15,11:21,27.53986,-82.75089,0,MTEL,No Comments,-999,-999,-999,0
41584,09-Jul-12,7365,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:20,12:27,27.55162,-82.58538,0,LNPF,Associated Organisms: Royal Tern,-999,-999,-999,0
41585,09-Jul-12,7365,27,Photo-id (Pop Mon),Photo-id (Pop Mon),12:48,12:54,27.52221,-82.61229,0,F176,Quick travel through cut.,-999,-999,-999,0
41586,09-Jul-12,7365,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:04,13:17,27.51003,-82.60966,0,"RTMW,RTM3,RTM5",No photos of mom/calf pair. Ended early due to thunderstorm.,-999,-999,-999,0
41587,09-Jul-12,7366,41,Photo-id (Pop Mon),Photo-id (Pop Mon),9:24,9:50,27.37881,-82.58764,0,"FB44,FB87,RY34,F110,SOLB,MPTB,F254,F125,F248,F167,F234,F211,TCT1,C874,1673,1253",No Comments,-999,-999,-999,0
41588,09-Jul-12,7366,42,Photo-id (Pop Mon),Photo-id (Pop Mon),10:29,10:33,27.44803,-82.67966,0,"F109,1092",No Comments,-999,-999,-999,0
41589,09-Jul-12,7366,43,Photo-id (Pop Mon),Photo-id (Pop Mon),10:50,11:01,27.47835,-82.69222,0,"FB92,F128,F179,F187,F280","SG1: F179   SG2: F128, FB92, F187, 1871    F128 was heavily socializing with 1871",-999,-999,-999,0
41590,09-Jul-12,7366,44,Photo-id (Pop Mon),Photo-id (Pop Mon),11:28,11:30,27.47193,-82.66551,0,F272,No Comments,-999,-999,-999,0
41591,09-Jul-12,7366,45,Photo-id (Pop Mon),Photo-id (Pop Mon),11:36,11:45,27.47162,-82.66057,0,"F113,F135,F197,F272,F274,F243",No Comments,-999,-999,-999,0
41592,09-Jul-12,7366,46,Photo-id (Pop Mon),Photo-id (Pop Mon),12:23,12:26,27.48507,-82.65556,0,"F131,1316",Royal tern assocaited.,-999,-999,-999,0
41593,09-Jul-12,7366,47,Photo-id (Pop Mon),Photo-id (Pop Mon),12:37,12:50,27.47983,-82.68848,0,"FB92,F128,F197,F243",No Comments,-999,-999,-999,0
41594,09-Jul-12,7366,48,Photo-id (Pop Mon),Photo-id (Pop Mon),13:14,13:18,27.43242,-82.67068,0,F276,SG1: F276 milling off seawall    SG2: two dolphins travelling south in ICW.,-999,-999,-999,0
41597,10-Jul-12,7368,62,Focal Follow,Opportunistic,11:51,12:04,27.5154,-82.6932,0,"FB20,FB02,F196,F236,F258,F268,F135","FB02 and F236 flanking F135. F135 tail slapped. One of the males flipped over belly up under F135. 5 private recreational boats and 1 enforcement boat. F268 and F196 joined at end of sighting, riding boat wake.",6,-999,-999,1
41599,10-Jul-12,7368,64,Focal Follow,Opportunistic,14:02,14:12,27.27346,-82.54326,L,"FB25,F264,C935,C258","2 kayaks,3 jetskis, 1 commercial parasail taxi, at least 3 private recreational boats, no lines (w/in 50 yards).  L = 2 kayaks and 3 jetskis.",9,0,-999,1
41601,11-Jul-12,7369,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:23,9:44,27.35933,-82.55804,0,"IKN2,F238,F234",No Comments,-999,-999,-999,0
41602,11-Jul-12,7369,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:55,11:19,27.46054,-82.68777,0,"FB92,F175,F128,F125,F179,1253,F247","Lots of boat traffic-one small rental stopped close to dolphins. Same as Naia s61.  SG1: F179, FB92, F128   SG2: F175, 1754, F125, 1253.",-999,-999,-999,0
41603,11-Jul-12,7369,23,Photo-id (Pop Mon),Photo-id (Pop Mon),12:19,12:47,27.52869,-82.71642,0,"F228,F220",F220 FIM. 3 fishing boats with two lines each; dolphins ignored.,3,6,-999,0
41604,11-Jul-12,7369,24,Photo-id (Pop Mon),Photo-id (Pop Mon),12:58,13:18,27.52555,-82.71147,0,"FB54,C548",No Comments,-999,-999,-999,0
41605,11-Jul-12,7369,25,Photo-id (Pop Mon),Photo-id (Pop Mon),14:07,14:10,27.42674,-82.6631,0,,Seen once then lost,-999,-999,-999,0
41609,12-Jul-12,7371,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:30,9:37,27.3167,-82.58824,0,"FB87,FFCH,C874",Associated org: Frigate bird,-999,-999,-999,0
41610,12-Jul-12,7371,22,Photo-id (Pop Mon),Photo-id (Pop Mon),9:54,10:04,27.26591,-82.56561,0,"SCS1,CL-4942,THAL",Associated Org: Frigate bird,-999,-999,-999,0
41611,12-Jul-12,7371,23,Photo-id (Pop Mon),Photo-id (Pop Mon),10:43,10:54,27.11506,-82.47108,0,"F108,SCSM,SCS2",Jetski and two sailboats passed through with two ski boats for a total of 6 boats. Manatee in area.,6,-999,-999,1
41612,12-Jul-12,7371,24,Photo-id (Pop Mon),Photo-id (Pop Mon),10:56,11:19,27.11068,-82.47034,"L,I","FB35,F108,FB25,SCSM,SCS2,F221,C258",3 boats. Associated Org: Frigate bird,3,-999,-999,0
41613,12-Jul-12,7371,25,Photo-id (Pop Mon),Photo-id (Pop Mon),11:36,11:43,27.07456,-82.45391,0,"ARYA,CL-4961",Ended sighting before photos of 3rd animal due to rain.,-999,-999,-999,0
41614,12-Jul-12,7371,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:42,12:43,27.12852,-82.46955,"F,I",BEGR,other = begging. 2 boats.,2,-999,-999,0
41615,12-Jul-12,7371,27,Photo-id (Pop Mon),Photo-id (Pop Mon),14:29,14:33,27.30227,-82.54483,0,FB78,No Comments,-999,-999,-999,0
41616,12-Jul-12,7371,28,Photo-id (Pop Mon),Photo-id (Pop Mon),14:42,14:55,27.30543,-82.55424,0,"FB79,F175,F125,1253,C798,F247",5 boats and 2 paddle boards (Verified with AB),7,-999,-999,1
41617,12-Jul-12,7371,29,Photo-id (Pop Mon),Photo-id (Pop Mon),15:13,15:25,27.30163,-82.56263,0,"C835,F207,1753",1 boat.,1,-999,-999,0
41618,12-Jul-12,7371,30,Photo-id (Pop Mon),Photo-id (Pop Mon),15:28,15:33,27.30347,-82.56331,0,"JOSC,F248,C835,DABL,DAB1",No Comments,-999,-999,-999,0
41656,01-Aug-12,7378,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:39,10:09,27.3613,-82.60172,0,"F110,SOLB,JOSC,F248,C835,F171,1711","SG1: C835, JOSC, F171, 1711 + 1 (F248?)   SG2: F110, SOLB (feeding near boat, but not interacting). 5 lines in water, see photo.  Associated organisms: Frigate bird.",-999,-999,-999,0
41657,01-Aug-12,7378,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:51,11:02,27.43685,-82.65172,0,"F182,C834,B053",No Comments,-999,-999,-999,0
41658,01-Aug-12,7378,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:04,11:16,27.43676,-82.64923,0,"FB20,IKN2,F258,F234,F266","Group swam past two crab pots but did not interact. Initially all together, then split into pairs. IKN2 briefly played with sargassum.",-999,-999,2,0
41659,01-Aug-12,7378,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:55,12:05,27.44621,-82.67554,X,"F175,1753,F247",Dolphins swam by three crab pots (one submerged).,-999,-999,3,0
41660,01-Aug-12,7378,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:18,12:25,27.46539,-82.69044,0,"F178,F188","F188 looks good, behaving normally, wounds healing",-999,-999,-999,0
41661,01-Aug-12,7378,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:49,12:56,27.47806,-82.69654,0,"FB27,F284",No Comments,-999,-999,-999,0
41662,01-Aug-12,7378,27,Photo-id (Pop Mon),Photo-id (Pop Mon),13:21,13:29,27.46976,-82.69322,L,"F175,1753,F247",Captain Kim's pontoon closer than 50m following dolphins,-999,-999,-999,0
41663,01-Aug-12,7378,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:52,13:57,27.43839,-82.67795,0,1753,No Comments,-999,-999,-999,0
41664,01-Aug-12,7378,29,Photo-id (Pop Mon),Photo-id (Pop Mon),14:12,14:14,27.40788,-82.63854,0,,No Comments,-999,-999,-999,0
41665,02-Aug-12,7379,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:47,10:00,27.32678,-82.5948,0,"FB44,F254,F109,AMVM,1092,AMV1","One of the calves came up to the boat! No boats, no lines.",0,0,-999,0
41666,02-Aug-12,7379,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:33,11:06,27.41787,-82.67378,0,"TKID,NIGT,PMTI,J001,CRSI,CL-4960","J001, Primanti, and one other briefly approached boat. Multiple subgroups, very widely spaced. Difficult to photograph. Quasi echidna.  Boats - 2, private recreational. 0 lines. Frigate birds.",2,0,-999,1
41667,02-Aug-12,7379,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:32,11:39,27.443,-82.68907,0,"FB90,F171,F246,F270,1711","SG1: FB90, F270, F246    SG2: F171, 1711    no boats or lines",0,0,-999,0
41668,02-Aug-12,7379,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:49,11:59,27.46019,-82.68948,0,"F155,F196,F268,F207","F155 does not have her yoy. F268 and F196 were socializing with F207.  0 boats, 0 lines",0,0,-999,0
41669,02-Aug-12,7379,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:17,12:26,27.48091,-82.69658,0,"F182,C834,F219,2193","SG1: F182  SG2: F219, 2193, C834   1 private recreational boat, 0 lines.  Frigate bird.",1,0,-999,1
41670,02-Aug-12,7379,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:33,12:51,27.49775,-82.69379,L,"F164,F242,DABL,DAB1","DAB1 came over to Fregata briefly. All 4 dolphins briefly rode wake of large cabin cruiser. F164 and F242 still have tags and look good. 7 private recreational boats, 1 eco tour boat.1 boat following dolphins about 40m away, drove over dolphins when we le",8,-999,-999,1
41671,02-Aug-12,7379,27,Photo-id (Pop Mon),Photo-id (Pop Mon),12:58,13:14,27.48188,-82.69601,L,"FB20,F258,B053","1 private recreational boat closely following dolphins; same boat from previous sighting. 3 private rec boats, 2 coastguard boats, 0 lines.",5,0,-999,1
41672,02-Aug-12,7379,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:26,13:35,27.49949,-82.7017,0,"F155,F196,F268",1 private recreational boat,1,-999,-999,1
41673,02-Aug-12,7379,29,Photo-id (Pop Mon),Photo-id (Pop Mon),13:54,14:05,27.52824,-82.71848,0,"F198,F146","F146 riding Fregata's wake. 0 boats, 0 lines.",0,0,-999,0
41674,02-Aug-12,7379,30,Photo-id (Pop Mon),Photo-id (Pop Mon),14:55,15:03,27.49088,-82.69726,0,"FB07,F179,F278",No Comments,-999,-999,-999,0
41675,02-Aug-12,7379,31,Photo-id (Pop Mon),Photo-id (Pop Mon),15:30,15:39,27.41255,-82.64384,0,"FB20,F258,B053","1 private rec boat, 0 lines.",1,0,-999,1
41676,02-Aug-12,7380,41,Photo-id (Pop Mon),Photo-id (Pop Mon),10:08,10:13,27.43904,-82.656,0,F250,No Comments,-999,-999,-999,0
41677,02-Aug-12,7380,42,Photo-id (Pop Mon),Photo-id (Pop Mon),10:20,10:24,27.4399,-82.6664,0,"FB90,F246,F270",No Comments,-999,-999,-999,0
41678,02-Aug-12,7380,43,Photo-id (Pop Mon),Photo-id (Pop Mon),10:29,10:32,27.44424,-82.66959,0,F266,No Comments,-999,-999,-999,0
41679,02-Aug-12,7380,44,Photo-id (Pop Mon),Photo-id (Pop Mon),10:43,10:46,27.46738,-82.69199,0,"F171,1711",No Comments,-999,-999,-999,0
41680,02-Aug-12,7380,45,Photo-id (Pop Mon),Photo-id (Pop Mon),10:54,10:56,27.47577,-82.69274,0,"F197,F243",No Comments,-999,-999,-999,0
41681,02-Aug-12,7380,46,Photo-id (Pop Mon),Photo-id (Pop Mon),11:07,11:18,27.47964,-82.67685,0,"F178,F188",No Comments,-999,-999,-999,0
41682,02-Aug-12,7380,47,Photo-id (Pop Mon),Photo-id (Pop Mon),11:26,11:31,27.48948,-82.6586,0,F229,No Comments,-999,-999,-999,0
41683,02-Aug-12,7380,48,Photo-id (Pop Mon),Photo-id (Pop Mon),11:49,11:54,27.48478,-82.6476,0,"FB54,F131,F178,F188,1316,C548",No Comments,-999,-999,-999,0
41684,02-Aug-12,7380,49,Photo-id (Pop Mon),Photo-id (Pop Mon),11:57,12:20,27.47359,-82.64562,0,"F138,F178,F188,F209,F205,F213,F229,F235",No Comments,-999,-999,-999,0
41685,02-Aug-12,7380,50,Photo-id (Pop Mon),Photo-id (Pop Mon),12:52,13:01,27.4794,-82.67788,0,,No Comments,-999,-999,-999,0
41686,02-Aug-12,7380,51,Photo-id (Pop Mon),Photo-id (Pop Mon),13:17,13:27,27.46589,-82.69305,0,"F182,C834,F219,F207,F256,2193","SG1: F256 milling   SG2: C834, F182, F207, 2193, F219 travelling south in ICW",-999,-999,-999,0
41687,02-Aug-12,7380,52,Photo-id (Pop Mon),Photo-id (Pop Mon),13:34,13:37,27.4547,-82.68397,0,,Lost dolphin.,-999,-999,-999,0
41688,03-Aug-12,7381,21,Photo-id (Pop Mon),Photo-id (Pop Mon),8:54,9:10,27.37551,-82.63673,0,"FB44,RY34,MPTB,F254,F109,1092",SG1: F109 and 1092 plus FB44 and F254    SG2: RY34 and MPTB.    0 lines 0 boats,0,0,-999,0
41689,03-Aug-12,7381,22,Photo-id (Pop Mon),Photo-id (Pop Mon),9:33,9:44,27.44669,-82.69473,0,"F175,FB02,F236,1753,F247",1 private rec boat with two lines in water.,1,2,-999,1
41690,03-Aug-12,7381,23,Photo-id (Pop Mon),Photo-id (Pop Mon),9:50,10:03,27.45914,-82.69975,0,F232,"No boats, no lines",0,0,-999,0
41691,03-Aug-12,7381,24,Photo-id (Pop Mon),Photo-id (Pop Mon),10:08,10:35,27.48223,-82.70949,0,"STEW,BNST,ZEDC,TNBP,KRSN,B271,CL-4955,CL-4956","3 boats comprising: 2 jetskis observing animals, 1 kayak.  SG1: mom/calf   SG2: 5-6 animals spaced out 50-100 meters. Several remoras observed.",3,-999,-999,1
41692,03-Aug-12,7381,25,Photo-id (Pop Mon),Photo-id (Pop Mon),11:07,11:22,27.55005,-82.67532,0,"POET,R27L,LDB1,TMLC,CL-4957,CL-4958","No boats, no lines",0,0,-999,0
41693,03-Aug-12,7381,26,Photo-id (Pop Mon),Photo-id (Pop Mon),11:27,11:32,27.55467,-82.65714,0,"PFMB,NKAL",0 boats,0,-999,-999,0
41694,03-Aug-12,7381,27,Photo-id (Pop Mon),Photo-id (Pop Mon),11:46,12:06,27.5559,-82.59206,0,"F126,F162,F141,F151,B023,1414,1511","SG1: 2 mom/calf pairs   SG2: 3 animals   No boats, no lines",0,0,-999,0
41695,03-Aug-12,7381,28,Photo-id (Pop Mon),Photo-id (Pop Mon),12:33,12:43,27.51738,-82.61047,0,"F176,LNCC,TDTC,ULY2,C911,GRW2",SG1: 5 animals   SG2: 2 animals,-999,-999,-999,0
41696,03-Aug-12,7381,29,Photo-id (Pop Mon),Photo-id (Pop Mon),13:20,13:25,27.53377,-82.67971,0,HWK3,"No boats, no lines",0,0,-999,0
41697,03-Aug-12,7381,30,Photo-id (Pop Mon),Photo-id (Pop Mon),13:33,13:46,27.5221,-82.69757,0,"FB20,F258",FB20 and F258     Lost 2 of 4 animals; no photo coverage,-999,-999,-999,0
41698,03-Aug-12,7381,31,Photo-id (Pop Mon),Photo-id (Pop Mon),14:00,14:04,27.49137,-82.69868,0,"F197,F187,F280,F243","0 boats, 0 lines",0,0,-999,0
41699,03-Aug-12,7381,32,Photo-id (Pop Mon),Photo-id (Pop Mon),14:13,14:26,27.4676,-82.69191,0,"F164,F242,DABL,DAB1","F242 tag: no migration, no barnacle growth.   F164 tag: no migration, heavy barnacle growth.   No boats, 1 line off dock on shore.",0,1,-999,1
41701,06-Aug-12,7383,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:53,10:13,27.27427,-82.57333,0,"FB87,C874","Third animal seen with group, probably not photographed. C874 has shark bite between blowhole and dorsal fin.",-999,-999,-999,0
41702,06-Aug-12,7383,22,Photo-id (Pop Mon),Photo-id (Pop Mon),11:13,11:26,27.29089,-82.54753,0,"FB93,FB79,F123,C936,1231,C798","SG1: 1231 and F123   SG2: FB93, C936, FB79, C798",-999,-999,-999,0
41703,06-Aug-12,7383,23,Photo-id (Pop Mon),Photo-id (Pop Mon),12:55,13:26,27.36934,-82.5854,0,"FB02,IKN2,F236,F238,F234",No Comments,-999,-999,-999,0
41704,08-Aug-12,7384,21,Photo-id (Pop Mon),Photo-id (Pop Mon),10:45,11:03,27.40757,-82.63235,0,"F182,C834","1 private rec boat, 1 line",1,1,-999,1
41705,08-Aug-12,7384,22,Photo-id (Pop Mon),Photo-id (Pop Mon),11:50,12:15,27.47898,-82.69032,X,"F175,F209,F250,F266,1753,F247","F175 and 1754 riding boat wake. A juvenile kerplunked early on. Another a fluke out dive in middle of ICW. The animals split into multiple subgroups. SG1: F175, 1754, and poss 1753   Sg2: F250, F209, poss F266    X = 3 private rec boats and 2 eco tour boa",-999,0,-999,0
41706,08-Aug-12,7384,23,Photo-id (Pop Mon),Focal Follow,12:26,12:50,27.48165,-82.69499,0,"F164,F242",3 recreational boats and 5 active lines; attempted follow with F242 and F164,3,5,-999,1
41707,08-Aug-12,7384,24,Photo-id (Pop Mon),Photo-id (Pop Mon),13:21,13:30,27.54606,-82.73183,0,ALH3,No boats or lines. A single clean animal prob feeding.,0,0,-999,0
41708,08-Aug-12,7384,25,Photo-id (Pop Mon),Photo-id (Pop Mon),13:40,13:54,27.53696,-82.71255,0,"FB66,FB10,F137,F235","1 private rec boat, 1 jetski. No lines",2,0,-999,1
41709,08-Aug-12,7384,26,Photo-id (Pop Mon),Photo-id (Pop Mon),14:07,14:27,27.52605,-82.70061,0,"FB65,FB11,F113,F165,F228,F133,F220,F179,F274,C655,F245,1651,C114","Calves socializing. 1331 was often surfacing in calf position with F179. No boats, no lines. SG1: FB65, C655, F165, 1651   SG2: F113, F274 (split off from SG3)   SG3: F220, F228, F133, 1331, F179   SG4: FB11, C114",0,0,-999,0
41710,08-Aug-12,7384,27,Photo-id (Pop Mon),Photo-id (Pop Mon),15:10,15:14,27.44808,-82.67975,0,F266,"2 private rec boats, no active lines",2,0,-999,1
41711,08-Aug-12,7384,28,Photo-id (Pop Mon),Photo-id (Pop Mon),15:22,15:25,27.44168,-82.67058,0,F250,"Lunged after fish a couple of times. No boats, no lines.",0,0,-999,0
41715,09-Aug-12,7386,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:39,10:00,27.31347,-82.58459,0,"JOSC,C835,1315,F252","No boats, no lines.",0,0,-999,0
41716,09-Aug-12,7386,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:28,10:33,27.2513,-82.54065,0,CL-4942,"No boats, no lines.",0,0,-999,0
41717,09-Aug-12,7386,23,Photo-id (Pop Mon),Photo-id (Pop Mon),10:55,11:05,27.20042,-82.51028,0,"LNLD,LNL1","No boats, no lines.",0,0,-999,0
41718,09-Aug-12,7386,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:42,11:49,27.08033,-82.45541,0,"AMVM,AMV1","No boats, no lines.",0,0,-999,0
41719,09-Aug-12,7386,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:47,12:48,27.12587,-82.46928,F,BEGR,0=begging.,-999,-999,-999,0
41720,09-Aug-12,7386,26,Photo-id (Pop Mon),Photo-id (Pop Mon),13:25,13:58,27.18736,-82.49605,0,"F127,F199,F211,F262,F264,F221","5 boats, one of which had 2 lines. SG1: F211, F264, F262. SG2: F199, F127 cooperatively fishwhacking.  SG1 & 2 joined.  SG3: F221.",5,2,-999,0
41721,09-Aug-12,7386,27,Photo-id (Pop Mon),Photo-id (Pop Mon),15:14,15:25,27.28075,-82.54458,0,FB78,"4 chuffs. 7 boats, # lines unknown.",7,-999,-999,0
41727,13-Aug-12,7388,21,Photo-id (Pop Mon),Photo-id (Pop Mon),10:53,11:11,27.44076,-82.66218,0,"FB66,FB10,F182,C834,F238,F227","No boats, no lines.  FB66 split off from group.",0,0,-999,0
41728,13-Aug-12,7388,22,Photo-id (Pop Mon),Photo-id (Pop Mon),12:07,12:11,27.47185,-82.65476,0,F213,"No boats, no lines",0,0,-999,0
41729,13-Aug-12,7388,23,Photo-id (Pop Mon),Photo-id (Pop Mon),12:18,12:21,27.48074,-82.6468,0,F229,"Fishwhacking, chasing fish",-999,-999,-999,0
41730,13-Aug-12,7388,24,Photo-id (Pop Mon),Photo-id (Pop Mon),12:29,12:32,27.48729,-82.64721,0,F209,"No boats, no lines.",0,0,-999,0
41731,13-Aug-12,7388,25,Photo-id (Pop Mon),Photo-id (Pop Mon),13:00,13:11,27.49963,-82.64587,0,"F215,2151",F215 not assiociated with any boats or lines.  1 line w/in 75 meters of 2151 who did not appear to interact with it.,-999,-999,-999,0
41732,13-Aug-12,7388,26,Photo-id (Pop Mon),Photo-id (Pop Mon),13:25,13:36,27.47977,-82.65466,0,"F131,1316","No boats, no lines.",0,0,-999,0
41733,13-Aug-12,7388,27,Photo-id (Pop Mon),Photo-id (Pop Mon),13:43,13:56,27.48218,-82.6707,0,"FB54,F123,C548,1231","Initially both moms and calves together, then FB54 and C548 split off.  FB54 and C548 sharking.  No boats, no lines",0,0,-999,0
41734,13-Aug-12,7388,28,Photo-id (Pop Mon),Photo-id (Pop Mon),14:13,14:31,27.4789,-82.69044,0,"F175,F151,F179,F247,1511",No Comments,-999,-999,-999,0
41735,14-Aug-12,7389,21,Photo-id (Pop Mon),Photo-id (Pop Mon),10:32,10:37,27.51777,-82.7314,0,"4C4C,ABGL",Trip did not start at zero.,-999,-999,-999,0
41736,14-Aug-12,7389,22,Photo-id (Pop Mon),Photo-id (Pop Mon),11:05,11:09,27.54618,-82.70985,0,"F148,F222",Rapidly travelling and difficult to approach.,-999,-999,-999,0
41737,14-Aug-12,7389,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:26,11:36,27.55147,-82.66959,0,"CIER,RTM3,TYRN,HORN",No Comments,-999,-999,-999,0
41738,14-Aug-12,7389,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:46,11:51,27.54699,-82.63816,0,"RTMW,ULY3,RTM4,RTM5",No Comments,-999,-999,-999,0
41739,14-Aug-12,7389,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:29,12:34,27.51266,-82.59952,999,,No Comments,-999,-999,-999,0
41741,14-Aug-12,7389,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:37,12:43,27.51132,-82.59305,0,"HIQQ,F102",Probably animals from prev sighting.  Associated organism: royal tern.,-999,-999,-999,0
41742,14-Aug-12,7389,27,Photo-id (Pop Mon),Photo-id (Pop Mon),12:47,12:57,27.50932,-82.58885,0,"LNPF,HAIR,CMRS,HITS,LNPC,ULYS,B053,HLP4,LNC2",1 speed boat passed over group (video obtained).  Associated organism: royal tern.,-999,-999,-999,0
41743,14-Aug-12,7389,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:29,13:43,27.51482,-82.69234,0,"FB65,FB07,FB02,F165,F236,F278,C655,1651","2 recreational boats. SG1: FB65, C655, F165, 1651. SG2: FB07, F278, F236, FB02. Holmes Beach police going full speed in ICW right over SG2's path.",2,-999,-999,0
41744,14-Aug-12,7389,29,Photo-id (Pop Mon),Photo-id (Pop Mon),14:07,14:32,27.48806,-82.69653,"I,H","FB54,FB11,F175,FB02,F178,F188,F159,F113,F236,F151,F197,F233,F274,C548,F243,F247,1511,C114","1 recreational boat observing group about 100 meters away. 4 boats went by about 80 meters from group in channel. I= 1 rental fishing boat with 4 lines stopped to observe, attempted to attract.  Threw bait in water, possibly at dolphins.  Dolphins swam pa",1,4,-999,0
41745,15-Aug-12,7390,21,Photo-id (Pop Mon),Photo-id (Pop Mon),9:26,9:33,27.33136,-82.5783,0,"F153,FB15","Sarasota Bay Explorers boat approached to watch, but stayed 50 meters away.",-999,-999,-999,0
41746,15-Aug-12,7390,22,Photo-id (Pop Mon),Photo-id (Pop Mon),10:20,10:30,27.26106,-82.5527,0,LDTN,Associated organisms: royal terns and frigate birds,-999,-999,-999,0
41747,15-Aug-12,7390,23,Photo-id (Pop Mon),Photo-id (Pop Mon),11:09,11:32,27.3057,-82.55797,0,"FB87,FB25,F110,SOLB,F171,C874,1711,C258",Dolphins swam past 2 boats with 3 lines.  Group of kayaks started towards dolphins but couldn't keep up.  Associated organism: remora.,2,3,-999,0
41748,15-Aug-12,7390,24,Photo-id (Pop Mon),Photo-id (Pop Mon),11:47,11:56,27.33903,-82.56173,0,"FB44,F254,F219,2193",No Comments,-999,-999,-999,0
41749,15-Aug-12,7390,25,Photo-id (Pop Mon),Photo-id (Pop Mon),12:19,12:32,27.38873,-82.5789,0,"JOSC,F248,C835,1315,F252",F248 wound on right side of head.  Associated organism: royal tern.,-999,-999,-999,0
41750,15-Aug-12,7390,26,Photo-id (Pop Mon),Photo-id (Pop Mon),12:51,12:55,27.40817,-82.63839,0,FB02,No Comments,-999,-999,-999,0
41751,15-Aug-12,7390,27,Photo-id (Pop Mon),Photo-id (Pop Mon),13:19,13:26,27.45937,-82.68788,0,"FB92,F128,F125,1253",FB92 and F128 fishwhacking in shallows.  1253 social w/ boat.,-999,-999,-999,0
41752,15-Aug-12,7390,28,Photo-id (Pop Mon),Photo-id (Pop Mon),13:31,13:40,27.46101,-82.68723,0,"F178,F188,F207,F229",No Comments,-999,-999,-999,0
41753,15-Aug-12,7390,29,Photo-id (Pop Mon),Photo-id (Pop Mon),15:01,15:07,27.46541,-82.68797,0,1753,"No boats, no lines.",0,0,-999,0
41754,15-Aug-12,7390,30,Photo-id (Pop Mon),Photo-id (Pop Mon),15:13,15:22,27.45834,-82.6869,0,F256,No Comments,-999,-999,-999,0
